sample_idx,lambda,num_think_tokens,kept_tokens,dropped_tokens,skip_reason,occupancy@1,occupancy@2,occupancy@3,occupancy@4,occupancy@5
151,0.001,601,433,168,,0.946969696969697,0.8901515151515151,0.8813131313131317,0.884469696969697,0.8999999999999995
152,0.001,650,460,190,,0.9502762430939227,0.9226519337016574,0.9152854511970531,0.914364640883978,0.9204419889502762
153,0.001,454,358,96,,0.9457831325301205,0.9006024096385542,0.899598393574297,0.8810240963855421,0.8963855421686746
154,0.001,2,,,truncated_max_new_tokens,,,,,
155,0.001,1365,551,814,,0.9265536723163842,0.865819209039548,0.8587570621468928,0.8538135593220338,0.8401129943502855
156,0.001,650,276,374,,0.8938775510204081,0.8448979591836735,0.8448979591836726,0.8346938775510204,0.8204081632653071
157,0.001,1060,938,122,,0.957983193277311,0.9033613445378151,0.9075630252100833,0.9086134453781513,0.905042016806724
158,0.001,4899,1593,3306,,0.3784860557768924,0.3107569721115538,0.2802124833997346,0.28386454183266935,0.28764940239043857
159,0.001,2238,1172,1066,,0.8821548821548821,0.8602693602693603,0.8327721661054982,0.8409090909090909,0.8478114478114499
160,0.001,6920,6050,870,,0.9291666666666667,0.8833333333333333,0.8777777777777772,0.865625,0.8741666666666673
161,0.001,400,122,278,,0.9809523809523809,0.8857142857142857,0.8888888888888888,0.8904761904761904,0.8761904761904754
162,0.001,3937,3636,301,,0.9830028328611898,0.9475920679886686,0.9405099150141645,0.9454674220963173,0.9303116147308798
163,0.001,653,505,148,,0.956140350877193,0.9429824561403509,0.9400584795321633,0.9243421052631579,0.9254385964912294
164,0.001,810,509,301,,0.975609756097561,0.9044715447154471,0.9078590785907847,0.915650406504065,0.9089430894308954
165,0.001,1665,1467,198,,0.9614147909967846,0.9389067524115756,0.9121114683815653,0.9147909967845659,0.9151125401929278
166,0.001,2,,,truncated_max_new_tokens,,,,,
167,0.001,1868,1131,737,,0.9413680781758957,0.8648208469055375,0.8534201954397383,0.8566775244299675,0.8482084690553764
168,0.001,787,735,52,,0.9626168224299065,0.9439252336448598,0.9356178608515057,0.9392523364485982,0.9451713395638645
169,0.001,630,153,477,,0.7465753424657534,0.6643835616438356,0.6449771689497709,0.6190068493150684,0.6061643835616439
170,0.001,276,133,143,,0.8928571428571429,0.7946428571428571,0.8095238095238095,0.7901785714285714,0.7678571428571426
171,0.001,2,,,truncated_max_new_tokens,,,,,
172,0.001,710,388,322,,0.9137931034482759,0.9281609195402298,0.9157088122605362,0.8936781609195402,0.9172413793103453
173,0.001,2,,,truncated_max_new_tokens,,,,,
174,0.001,590,426,164,,0.9127906976744186,0.8662790697674418,0.8604651162790697,0.8691860465116279,0.8686046511627904
175,0.001,2967,1892,1075,,0.9516616314199395,0.9259818731117825,0.9003021148036254,0.8851963746223565,0.8888217522658629
176,0.001,457,245,212,,0.927536231884058,0.8876811594202898,0.8478260869565223,0.8460144927536232,0.8405797101449263
177,0.001,2,,,truncated_max_new_tokens,,,,,
178,0.001,869,629,240,,0.9795918367346939,0.9370748299319728,0.9206349206349199,0.9226190476190477,0.9217687074829949
179,0.001,776,422,354,,0.9448529411764706,0.9007352941176471,0.8958333333333325,0.9053308823529411,0.8992647058823546
180,0.001,517,194,323,,0.9186046511627907,0.7790697674418605,0.777131782945737,0.7790697674418605,0.7883720930232546
181,0.001,4477,3709,768,,0.9488817891373802,0.9121405750798722,0.916932907348243,0.896964856230032,0.8958466453674141
182,0.001,3251,2191,1060,,0.963855421686747,0.9116465863453815,0.8888888888888876,0.8835341365461847,0.8907630522088362
183,0.001,833,678,155,,0.9717741935483871,0.9193548387096774,0.9193548387096769,0.9082661290322581,0.9153225806451623
184,0.001,2,,,truncated_max_new_tokens,,,,,
185,0.001,415,297,118,,0.9381443298969072,0.9329896907216495,0.9140893470790379,0.8943298969072165,0.9175257731958757
186,0.001,532,509,23,,0.9264705882352942,0.9264705882352942,0.9117647058823533,0.9136029411764706,0.908823529411764
187,0.001,2,,,truncated_max_new_tokens,,,,,
188,0.001,397,246,151,,0.9416666666666667,0.9,0.8416666666666671,0.85,0.8499999999999992
189,0.001,747,691,56,,0.9471698113207547,0.8962264150943396,0.8855345911949679,0.869811320754717,0.878490566037737
190,0.001,2,,,truncated_max_new_tokens,,,,,
191,0.001,2,,,truncated_max_new_tokens,,,,,
192,0.001,1047,855,192,,0.975609756097561,0.9161585365853658,0.9115853658536583,0.9100609756097561,0.9054878048780508
193,0.001,693,571,122,,0.960431654676259,0.9226618705035972,0.9124700239808142,0.9019784172661871,0.904316546762592
194,0.001,1124,1012,112,,0.9787234042553191,0.949468085106383,0.9326241134751769,0.9348404255319149,0.9414893617021284
195,0.001,426,380,46,,0.9081081081081082,0.8891891891891892,0.8594594594594596,0.8648648648648649,0.8497297297297297
196,0.001,271,172,99,,0.9565217391304348,0.8840579710144928,0.8550724637681156,0.8804347826086957,0.8898550724637675
197,0.001,841,460,381,,0.9102902374670184,0.8456464379947229,0.8249780123131052,0.8245382585751979,0.8221635883905041
198,0.001,1129,758,371,,0.9860279441117764,0.9391217564870259,0.9254823685961427,0.9181636726546906,0.92734530938124
199,0.001,2,,,truncated_max_new_tokens,,,,,
200,0.001,640,561,79,,0.9513274336283186,0.9137168141592921,0.8908554572271384,0.9081858407079646,0.8946902654867265
201,0.001,6259,5508,751,,0.9618528610354223,0.9250681198910081,0.9209809264305183,0.9189373297002725,0.9084468664850157
202,0.001,632,347,285,,0.941747572815534,0.8640776699029126,0.8754045307443357,0.8652912621359223,0.865048543689321
203,0.001,472,454,18,,0.9785407725321889,0.9334763948497854,0.9370529327610864,0.9495708154506438,0.9321888412017176
204,0.001,1033,731,302,,0.9141630901287554,0.8819742489270386,0.8540772532188834,0.8508583690987125,0.866952789699572
205,0.001,2,,,truncated_max_new_tokens,,,,,
206,0.001,818,626,192,,0.9493670886075949,0.8924050632911392,0.9198312236286914,0.8987341772151899,0.9071729957805921
207,0.001,2,,,truncated_max_new_tokens,,,,,
208,0.001,519,313,206,,0.9294871794871795,0.8653846153846154,0.8589743589743595,0.8573717948717948,0.8692307692307688
